No.,Time,Source,Destination,Protocol,Length,Info
3276,9:25:29,10.18.226.153,199.232.37.164,HTTP2,182,HEADERS[43]: GET /newsgraphics/170f415185a7a0bd75031e387d81655ad8d29f83/static/js/styln-carousel-deck.js
3277,9:25:29,10.18.226.153,199.232.37.164,HTTP2,216,HEADERS[45]: GET /images/2023/07/23/fashion/20WHITMER-01-vzcb/20WHITMER-01-vzcb-threeByTwoMediumAt2X.jpg?format=pjpg&quality=75&auto=webp&disable=upscale
3278,9:25:29,10.18.226.153,199.232.37.164,HTTP2,225,HEADERS[47]: GET /images/2023/07/20/business/20tripped-up-birding-illo/20tripped-up-birding-illo-threeByTwoSmallAt2X.jpg?format=pjpg&quality=75&auto=webp&disable=upscale
3279,9:25:29,10.18.226.153,199.232.37.164,HTTP2,214,HEADERS[49]: GET /images/2023/07/23/fashion/23MODERN-MATLOW/23MODERN-MATLOW-threeByTwoSmallAt2X.jpg?format=pjpg&quality=75&auto=webp&disable=upscale
3280,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1376473 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3281,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1377773 Win=790272 Len=0
3282,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1377773 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3283,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1379073 Win=790272 Len=0
3284,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1379073 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3285,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1380373 Win=790272 Len=0
3286,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1380373 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3287,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1381673 Win=790272 Len=0
3288,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1381673 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3289,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1382973 Win=790272 Len=0
3290,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1382973 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3291,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1384273 Win=790272 Len=0
3292,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1384273 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3293,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1385573 Win=790272 Len=0
3294,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1385573 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3295,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1386873 Win=790272 Len=0
3296,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1386873 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3297,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1388173 Win=790272 Len=0
3298,9:25:29,199.232.37.164,10.18.226.153,HTTP2,1354,DATA[31][TLS segment of a reassembled PDU]
3299,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1389473 Win=790272 Len=0
3300,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1389473 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3301,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1390773 Win=790272 Len=0
3302,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1390773 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3303,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1392073 Win=790272 Len=0
3304,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1392073 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3305,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1393373 Win=790272 Len=0
3306,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1393373 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3307,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1394673 Win=790272 Len=0
3308,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1394673 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3309,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1395973 Win=790272 Len=0
3310,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,"443  >  1767 [PSH, ACK] Seq=1395973 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]"
3311,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1397273 Win=790272 Len=0
3312,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1397273 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3313,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1398573 Win=790272 Len=0
3314,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1398573 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3315,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1399873 Win=790272 Len=0
3316,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1399873 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3317,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1401173 Win=790272 Len=0
3318,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1401173 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3319,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1402473 Win=790272 Len=0
3320,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1402473 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3321,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1403773 Win=790272 Len=0
3322,9:25:29,199.232.37.164,10.18.226.153,HTTP2,1354,DATA[31][TLS segment of a reassembled PDU]
3323,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1405073 Win=790272 Len=0
3324,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1405073 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3325,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1406373 Win=790272 Len=0
3326,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1406373 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3327,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1407673 Win=790272 Len=0
3328,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1407673 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3329,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1408973 Win=790272 Len=0
3330,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1408973 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3331,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1410273 Win=790272 Len=0
3332,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1410273 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3333,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1411573 Win=790272 Len=0
3334,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1411573 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3335,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1412873 Win=790272 Len=0
3336,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1412873 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3337,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1414173 Win=790272 Len=0
3338,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1414173 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3339,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1415473 Win=790272 Len=0
3340,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1415473 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3341,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1416773 Win=790272 Len=0
3342,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,"443  >  1767 [PSH, ACK] Seq=1416773 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]"
3343,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1418073 Win=790272 Len=0
3344,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1418073 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3345,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1419373 Win=790272 Len=0
3346,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1419373 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3347,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1420673 Win=790272 Len=0
3348,9:25:29,199.232.37.164,10.18.226.153,HTTP2,1354,"DATA[31], DATA[31]"
3349,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1421973 Win=790272 Len=0
3350,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1421973 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3351,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1423273 Win=790272 Len=0
3352,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1423273 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3353,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1424573 Win=790272 Len=0
3354,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1424573 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3355,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1425873 Win=790272 Len=0
3356,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1425873 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3357,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1427173 Win=790272 Len=0
3358,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1427173 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3359,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1428473 Win=790272 Len=0
3360,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1428473 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3361,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1429773 Win=790272 Len=0
3362,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1429773 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3363,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1431073 Win=790272 Len=0
3364,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1431073 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3365,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1432373 Win=790272 Len=0
3366,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1432373 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3367,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1433673 Win=790272 Len=0
3368,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1433673 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3369,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1434973 Win=790272 Len=0
3370,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1434973 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3371,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1436273 Win=790272 Len=0
3372,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1436273 Ack=4608 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3373,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1437573 Win=790272 Len=0
3374,9:25:29,199.232.37.164,10.18.226.153,TLSv1.2,1354,[TLS segment of a reassembled PDU]
3375,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1438873 Win=790272 Len=0
3376,9:25:29,199.232.37.164,10.18.226.153,TCP,54,443  >  1767 [ACK] Seq=1438873 Ack=4726 Win=159744 Len=0
3377,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1438873 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3378,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1440173 Win=790272 Len=0
3379,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1440173 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3380,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1441473 Win=790272 Len=0
3381,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1441473 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3382,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1442773 Win=790272 Len=0
3383,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1442773 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3384,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1444073 Win=790272 Len=0
3385,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1444073 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3386,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1445373 Win=790272 Len=0
3387,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1445373 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3388,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1446673 Win=790272 Len=0
3389,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1446673 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3390,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1447973 Win=790272 Len=0
3391,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1447973 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3392,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1449273 Win=790272 Len=0
3393,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1449273 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3394,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1450573 Win=790272 Len=0
3395,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1450573 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3396,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1451873 Win=790272 Len=0
3397,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1451873 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3398,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1453173 Win=790272 Len=0
3399,9:25:29,199.232.37.164,10.18.226.153,HTTP2,1354,DATA[31][TLS segment of a reassembled PDU]
3400,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1454473 Win=790272 Len=0
3401,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1454473 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3402,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1455773 Win=790272 Len=0
3403,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1455773 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3404,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1457073 Win=790272 Len=0
3405,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1457073 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3406,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1458373 Win=790272 Len=0
3407,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,"443  >  1767 [PSH, ACK] Seq=1458373 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]"
3408,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1459673 Win=790272 Len=0
3409,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1459673 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3410,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1460973 Win=790272 Len=0
3411,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1460973 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3412,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1462273 Win=790272 Len=0
3413,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1462273 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3414,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1463573 Win=790272 Len=0
3415,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1463573 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3416,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1464873 Win=790272 Len=0
3417,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1464873 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3418,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1466173 Win=790272 Len=0
3419,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1466173 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3420,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1467473 Win=790272 Len=0
3421,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1467473 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3422,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1468773 Win=790272 Len=0
3423,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1468773 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3424,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1470073 Win=790272 Len=0
3425,9:25:29,199.232.37.164,10.18.226.153,HTTP2,1354,DATA[31][TLS segment of a reassembled PDU]
3426,9:25:29,10.18.226.153,128.122.0.11,TCP,66,1784  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
3427,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1471373 Win=790272 Len=0
3428,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1471373 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3429,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1472673 Win=790272 Len=0
3430,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1472673 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3431,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1473973 Win=790272 Len=0
3432,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1473973 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3433,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1475273 Win=790272 Len=0
3434,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1475273 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3435,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1476573 Win=790272 Len=0
3436,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1476573 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3437,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1477873 Win=790272 Len=0
3438,9:25:29,10.18.226.153,128.122.0.11,TCP,66,1785  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
3439,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1477873 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3440,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1479173 Win=790272 Len=0
3441,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,"443  >  1767 [PSH, ACK] Seq=1479173 Ack=4726 Win=159744 Len=1300 [TCP segment of a reassembled PDU]"
3442,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1480473 Win=790272 Len=0
3443,9:25:29,199.232.37.164,10.18.226.153,TCP,54,443  >  1767 [ACK] Seq=1480473 Ack=4844 Win=159744 Len=0
3444,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1480473 Ack=4844 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3445,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1481773 Win=790272 Len=0
3446,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,"443  >  1767 [PSH, ACK] Seq=1481773 Ack=4844 Win=159744 Len=1300 [TCP segment of a reassembled PDU]"
3447,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1483073 Win=790272 Len=0
3448,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1483073 Ack=4844 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3449,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1484373 Win=790272 Len=0
3450,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1484373 Ack=4844 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3451,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1485673 Win=790272 Len=0
3452,9:25:29,199.232.37.164,10.18.226.153,TCP,1354,443  >  1767 [ACK] Seq=1485673 Ack=4844 Win=159744 Len=1300 [TCP segment of a reassembled PDU]
3453,9:25:29,10.18.226.153,199.232.37.164,TCP,54,1767  >  443 [ACK] Seq=5819 Ack=1486973 Win=790272 Len=0
